create_time,hashtag_names,id,username,video_description,view_count,comment_count,like_count,music_id,region_code,share_count,voice_to_text,effect_ids,playlist_id,tiktokurl,utc_year,utc_month,utc_day,utc_hour,utc_minute,utc_second,utc_date_string,utc_time_string
1704143266,[],7319239518383590698,meowmonney,Beefin with biden,0,0,1,7.319239602103209e+18,us,0,,,,https://www.tiktok.com/@meowmonney/video/7319239518383590698,2024,1,1,21,7,46,2024-01-01,21:07:46
1704143273,"['onthisday', 'naturalmedicine', 'blackseed', 'naturalremedies', 'naturalremedy', 'blackseedoil', 'blackseedoilbenefits']",7319239509009386783,maggieroseadvocate,"There are over 100 studies on the health benefits of black seed oil and it has been used for thousands od years. Also, some people talk abkut how bad black seed oil tastes, but I really feel like it depends on the quality and the brand. The one I take tastes like a really clean olive oil infused with black pepper. But if you still don't like the taste, you can take it sublingual and chase it with raw honey. My body actuallg craves a second dose in the afternoon! Make sure you look for one that is cold pressed organic and is third party tested. #blackseed #blackseedoil #blackseedoilbenefits  #naturalremedy #naturalremedies #naturalmedicine #onthisday ",7505,27,436,7.319239619730509e+18,us,14,It's like a reward,,,https://www.tiktok.com/@maggieroseadvocate/video/7319239509009386783,2024,1,1,21,7,53,2024-01-01,21:07:53
1704143258,"['noexcuses', 'letsplay', 'bebetter', 'newyearnewme', '40andfabulous', 'letsgobrandon', '2024', 'massachusettstiktok', 'bringon2024']",7319239476084100398,shawnd.76,Keeping that circle super small for 2024 #2024 #bringon2024 #newyearnewme #noexcuses #bebetter #letsgobrandon #letsplay #massachusettstiktok #40andfabulous ,28,8,39,7.319239560565771e+18,us,0,fuck with nobody yeah I don't fuck with nobody like at all nobody so it's very simple I I stay at my house and just me and my homies fuck with nobody I don't go anywhere I don't go to parties I barely go outside like literally I really don't go outside that much just because I don't I don't fuck with nobody,,,https://www.tiktok.com/@shawnd.76/video/7319239476084100398,2024,1,1,21,7,38,2024-01-01,21:07:38
1704143257,"['government', 'democrat', 'republican', 'dcvheller', '🔫control', 'nysrpavbruen']",7319239471399013674,augustine4nm,Replying to @Mr. Literal DC v. Heller & NYSRPA v. Bruen = 🔫 Regulation #dcvheller #nysrpavbruen #🔫control #government #democrat #republican ,0,8,28,7.319239685715463e+18,us,0,,,,https://www.tiktok.com/@augustine4nm/video/7319239471399013674,2024,1,1,21,7,37,2024-01-01,21:07:37
1704143257,"['frankievalli', 'solo', 'trumpet', 'viral', 'canttakemyeyesoffyou', 'trumpetplayer', 'fyp', 'trumpetplayersoftiktok']",7319239462054104350,andieplaystrumpet,Replying to @blax999gh one of my favorites! Thanks for the suggestion! #trumpet #trumpetplayer #trumpetplayersoftiktok #solo #canttakemyeyesoffyou #frankievalli #fyp #viral ,9990,81,1015,7.319239547097812e+18,us,10,,,7.319352762750356e+18,https://www.tiktok.com/@andieplaystrumpet/video/7319239462054104350,2024,1,1,21,7,37,2024-01-01,21:07:37
1704143249,"['duet', 'politics', 'africanamerican', 'blackfamilies', 'blackamerican', 'blacktiktok', 'election2024', 'blackeducators', 'blacktiktokcommunity', 'theblackvote', 'theblackchurch']",7319239417603083566,mirikac,#duet with @PoliticalSis #election2024 #blacktiktok #theblackvote #blacktiktokcommunity #blackfamilies #blackeducators #africanamerican #blackamerican #theblackchurch #politics ,16,13,48,7.318832172276649e+18,us,0,,,,https://www.tiktok.com/@mirikac/video/7319239417603083566,2024,1,1,21,7,29,2024-01-01,21:07:29
1704143242,"['trump', 'fyp', 'trump2024']",7319239403510058283,theackerly,Credit to @get.em_dewick #fyp #trump2024 #trump ,5,1,19,7.216230027455646e+18,us,0,,,,https://www.tiktok.com/@theackerly/video/7319239403510058283,2024,1,1,21,7,22,2024-01-01,21:07:22
1704143215,"['maga', 'trumpforprison', 'republicansagainsttrump']",7319239293287812398,dochoiliday,#maga #trumpforprison #republicansagainsttrump ,1,4,19,6.91722125364429e+18,us,0,,,,https://www.tiktok.com/@dochoiliday/video/7319239293287812398,2024,1,1,21,6,55,2024-01-01,21:06:55
1704143218,"['future', 'best', 'nfl', 'him', 'haters', 'hatersgonnahate', 'elite', 'justgettingstarted', 'greenbay', 'fyp', '10', 'greenbaypackers', 'jordanlove', 'gopackgo', 'nfc', 'jlove', 'futurehalloffamer', 'titletown', 'xyzabc', 'nfcnorth', 'bearsowner', 'foryoupage', 'topqb', 'xybca']",7319239278603668767,ryandaves575,J Love is HIM! #elite #topqb #gopackgo #greenbaypackers #greenbay #nfl #nfc #nfcnorth #bearsowner #haters #hatersgonnahate #him #best #titletown #10 #jordanlove #jlove #justgettingstarted #future #futurehalloffamer #fyp #xyzabc #xybca #foryoupage ,14,0,26,7.232736512775884e+18,us,0,,,,https://www.tiktok.com/@ryandaves575/video/7319239278603668767,2024,1,1,21,6,58,2024-01-01,21:06:58
1704143214,"['motorcycle', 'ninja', 'rider', 'gopro', 'kawasaki', 'fyp', 'kawasakininja', 'DADMOVES', 'windtherapy', 'insta360', '1down5up', 'reddyredd', 'motorcyclesoftiktok🏍️', 'houstonmotorcycles']",7319239258621988127,on2wheels_tx,#reddyredd #insta360 #kawasakininja #kawasaki #motorcycle #gopro #ninja #1down5up #dadmoves #fyp #rider #motorcyclesoftiktok🏍️ #windtherapy #houstonmotorcycles ,54,1,84,7.312520917446381e+18,us,0,,,,https://www.tiktok.com/@on2wheels_tx/video/7319239258621988127,2024,1,1,21,6,54,2024-01-01,21:06:54
1704143197,"['wwf', 'raw', 'wrestling', 'childhood', 'wwe', 'therock', 'trending', 'viral', 'donaldtrump', 'foryou', 'randyorton', 'hulkhogan', 'wrestler', 'johncena', 'tripleh', 'undertaker', 'dew', 'fy', 'smackdown', 'stonecold', 'nxt', 'wrestlemania', 'typ', 'shawnmichaels', 'steveaustin', 'stonecoldsteveaustin', 'wweraw', 'blowthisup', 'umaga', 'vincemcmahon', 'shavehair', 'hairvshair', 'bobbylashley', 'wwehighlights', 'foryoupage', 'wwetiktok', 'wrestlemania23', 'wrestlingtiktok', 'specialreferee', 'wwe2007', 'wrestlehouse', 'thechairmam']",7319239190254849311,endavorwweufc,Vince McMahon/Umaga vs DonaldTruml/Bobby Lashley #WWE #VinceMcMahon #DonaldTrump #Umaga #BobbyLashley #WrestleMania23 #SteveAustin #StoneColdSteveAustin #TheChairmam #HairvsHair #WWE2007 #Childhood #Wrestling #SpecialReferee #ShaveHair #WWEHighlights #ForYouPage #fy #Viral  #WWE #wwf #dew #wweraw #raw #smackdown #stonecold #therock #johncena #hulkhogan #undertaker #tripleh #shawnmichaels #randyorton #wrestling #wwetiktok #wrestlingtiktok #blowthisup #typ #typ> #foryou #foryoupage #trending #viral #nxt #wrestler #WrestleMania #wrestlehouse ,15,1,130,7.319239318122679e+18,us,0,"Gonna fly, gonna swing. Sun is up. I'm a mess. Gotta get out now. Gotta run from this. Here comes the shade. Here comes the shade. I was gonna fly from the chandelier off the spear. Will it be? Will it be? Yes, it is. Tonight, on tonight. Cause the tonight cause I'm just holding on for tonight. Holding on for tonight. On for tonight. On for tonight. Feel my tears on the ground. Yeah, I miss you, man.",,,https://www.tiktok.com/@endavorwweufc/video/7319239190254849311,2024,1,1,21,6,37,2024-01-01,21:06:37
1704143186,"['republicansoftiktok', 'louisianarepublicians', 'republicandreamteam2024', 'louisianarepublicanalliance']",7319239186681351470,ms_garretson_forla,#republicansoftiktok #louisianarepublicians #louisianarepublicanalliance #republicandreamteam2024 ,1,0,3,7.269845719672983e+18,us,0,,,,https://www.tiktok.com/@ms_garretson_forla/video/7319239186681351470,2024,1,1,21,6,26,2024-01-01,21:06:26
1704143186,"['deenuts', 'biden', 'fjb', 'trumpsaveus', 'letsgobrandon', 'trump2024', 'trumptosaveamerica']",7319239181710986538,frankgroves371,#trumpsaveus #deenuts #letsgobrandon #trump2024 #fjb #fjb #trumptosaveamerica #biden ,4,1,4,6.864320078117079e+18,us,0,,,,https://www.tiktok.com/@frankgroves371/video/7319239181710986538,2024,1,1,21,6,26,2024-01-01,21:06:26
1704144600,"['chicago', 'california', 'newyork', 'newyears', 'nyc', 'newyear', 'ny', 'brooklyn', 'harlem', 'dallas', 'indian', 'usa', 'newyorkcity', 'seattle', 'queens', 'philadelphia', 'houston', 'crime', 'breakingnews', 'truestory', 'hindi', 'foryou', 'politics', 'news', 'fyp', 'tragicstory', 'political', 'newyearnewme', 'californianews', 'democrat', 'republican', 'worldnews', 'southindian', 'truecrime', 'crimenews', 'globalnews', 'usnews', 'foryoupage', '2024', 'geopolitics', 'politicaltiktok', 'bronx', 'politicstiktok', 'republicansoftiktok', 'democratsoftiktok', 'nycnews', 'newyears2024', 'dailyunderstanding']",7319239176938097966,simple_understanding,Wrong way crash leaves 6 family members d*ad coming out from NBC #worldnews  #news  #usnews  #usa  #globalnews  #nyc  #ny  #newyork  #newyorkcity  #brooklyn  #bronx  #queens  #harlem  #california  #californianews  #politics  #political  #politicaltiktok  #politicstiktok  #democrat  #republican  #democratsoftiktok  #republicansoftiktok  #breakingnews  #fyp  #foryou  #foryoupage  #dailyunderstanding  #geopolitics  #nycnews  #seattle  #philadelphia   #dallas  #houston  #chicago  #truecrime  #crime  #crimenews #truestory #tragicstory #2024 #newyears #newyear #newyears2024 #newyearnewme #southindian #hindi #indian,7,2,51,7.319239237763829e+18,us,0,,,,https://www.tiktok.com/@simple_understanding/video/7319239176938097966,2024,1,1,21,30,0,2024-01-01,21:30:00
1704143241,[],7319239163268762926,ournationsong_national,Our Nation / Republican Party,0,0,4,7.280416756388055e+18,us,0,,,,https://www.tiktok.com/@ournationsong_national/video/7319239163268762926,2024,1,1,21,7,21,2024-01-01,21:07:21
1704143170,"['chicago', 'vote', 'gop', 'senator']",7319239126400896302,mamagotsomethingtosay,"#SENATOR, REPUBLICAN , RON JOHNSON, ADMITS THAT HE SABOTAGED THE BORDER SECURITY DEAL#CHICAGO, NEW YORK, ARIZONA AND CALIFORNIA, THE REPUBPLICANS FOR MIGRANT PROBLEMS, INSTEAD OF BIDEN AND DEMOCRATS, BECAUSE YOU CAN GOOGLE HOW LONG REPUBLICANS HAVE BLOCKED IMMIGRATION BILL FOR PASSING #GOP ALWAYS BLOCK BILLS TO USE THE PROBLEM AGAINST DEMOCRATS, WHENEVER THERE IS A DEMOCRAT PRESIDENT#VOTE BLUE & VOTE SEN. RON JOHNSON OUT",151,26,60,7.319239183145504e+18,us,0,,,,https://www.tiktok.com/@mamagotsomethingtosay/video/7319239126400896302,2024,1,1,21,6,10,2024-01-01,21:06:10
1704143171,"['survivor', 'funny', 'crazy', 'stitch', 'dontgiveashit', 'zerofucks', 'genx', 'shitshow', 'cheersfuckers', 'shitshowsupervisor', 'genxcrazytrain', 'tardshowsupervisor', 'tardinator']",7319239121585605930,trdnator,#stitch with @DonaldTrumpfanpage #funny #shitshowsupervisor #cheersfuckers #dontgiveashit #tardshowsupervisor #tardinator #shitshow #survivor #zerofucks #genx #genxcrazytrain #crazy ,8,12,30,7.319151636918619e+18,us,0,,,,https://www.tiktok.com/@trdnator/video/7319239121585605930,2024,1,1,21,6,11,2024-01-01,21:06:11
1704143172,"['usa', 'fypp', 'trump2024']",7319239117219433770,broncos_szzn,#fypp #trump2024 #usa trump 2024,8,18,40,7.228018698253094e+18,us,0,,,,https://www.tiktok.com/@broncos_szzn/video/7319239117219433770,2024,1,1,21,6,12,2024-01-01,21:06:12
1704143178,[],7319239103504059679,godspearl.megan.u,CHRIST and THE GODSALMIGHTY'S DISENFRANCHISED Trump and RudyGiuliani because they blantonly Bragged Now Clinton's are down Next current Potus,6,0,0,6.917266543060224e+18,us,0,,['44731481'],,https://www.tiktok.com/@godspearl.megan.u/video/7319239103504059679,2024,1,1,21,6,18,2024-01-01,21:06:18
1704143170,"['thetruth', 'trump', 'fyp', 'conservative', 'libsloseagain']",7319239080691191070,thetruthwillsetyo119,#conservative #TheTruth #Trump #LibsLoseAgain #fyp ,0,0,4,7.202300358008245e+18,us,0,,,,https://www.tiktok.com/@thetruthwillsetyo119/video/7319239080691191070,2024,1,1,21,6,10,2024-01-01,21:06:10
1704143157,"['duet', 'trumpsupporters']",7319239063502982446,burnt.up,#duet with @World News 24h #trumpsupporters ,1,22,66,7.315761337594121e+18,us,0,,,,https://www.tiktok.com/@burnt.up/video/7319239063502982446,2024,1,1,21,5,57,2024-01-01,21:05:57
1704143157,['fypシ'],7319239055500201259,lesliemae_014,#fypシ hirap palang kasama magaling sumayaw 🤣🤦‍♀️,7,0,13,7.198479577931681e+18,us,0,,,,https://www.tiktok.com/@lesliemae_014/video/7319239055500201259,2024,1,1,21,5,57,2024-01-01,21:05:57
1704143148,"['florida', 'lightning', 'westpalmbeach', 'election', 'airbnbfinds', 'airbnbdecorator']",7319239019064200494,apelectricservice,#lightning #election #florida #westpalmbeach #airbnbfinds #airbnbdecorator ,10,0,17,7.319239094255488e+18,us,0,,,,https://www.tiktok.com/@apelectricservice/video/7319239019064200494,2024,1,1,21,5,48,2024-01-01,21:05:48
1704143133,"['promiseskept', 'joebiden', 'sc', 'jamesclyburn']",7319238969957371178,daniel4075j,#jamesclyburn #sc #joebiden #promiseskept ,201,204,641,7.319239037716303e+18,us,0,,,,https://www.tiktok.com/@daniel4075j/video/7319238969957371178,2024,1,1,21,5,33,2024-01-01,21:05:33
1704143134,['duet'],7319238952165182762,sill.going.crazy,#duet with @Conservativeant ,6,0,9,7.319230009070194e+18,us,0,,,,https://www.tiktok.com/@sill.going.crazy/video/7319238952165182762,2024,1,1,21,5,34,2024-01-01,21:05:34
1704143124,"['america', 'foryou', 'fyp', 'biden']",7319238920351288619,jwelch85_4.0,Pretty much it #biden #fyp #foryou #america,20,30,93,7.319238979566898e+18,us,0,Fick dich halt halt halt halt halt halt halt halt!,['99915423'],,https://www.tiktok.com/@jwelch85_4.0/video/7319238920351288619,2024,1,1,21,5,24,2024-01-01,21:05:24
1704143116,"['family', 'tradition', 'losangeles', 'tuba', 'trumpet', 'marchingband', 'trending', 'colorguard', 'instrumental', 'pasadena', 'drummer', 'clarinet', 'fyp', 'desfile', 'folklor', 'marchingbandlife', 'costaricapuravida', 'instrumentskills', 'rosebowlgame', 'desfiledelasrosas', 'costarica🇨🇷', 'pasadenacalifornia', 'latinostiktok', 'colorguardcheck', 'drummersoftiktok', 'costaricatiktok', 'marchingbandtiktok', 'colorguardtiktok', 'desfiledelasrosas2024']",7319238890953411886,seyerybba,"@Banda Municipal de Zarcero🌹🌹  Costa Rica Color guard!!  Excelente trabajo, se veian espectaculares. Con mucho cariño subo estos videos, espero que desde Costa Rica puedan ver la actuación de sus hijos y con la felicidad de verlos realizar sus sueños. Felicidades Padres por apoyar a sus hijos. @Rose Parade #costarica🇨🇷 #desfiledelasrosas2024 #desfiledelasrosas #marchingband #pasadenacalifornia #marchingbandtiktok #losangeles #marchingbandlife #pasadena #desfile #fyp #family #folklor #trending #rosebowlgame #latinostiktok #costaricatiktok #costaricapuravida #tradition #drummer #drummersoftiktok #tuba #instrumental #instrumentskills #clarinet #trumpet #colorguard #colorguardcheck #colorguardtiktok ",2039,1,95,7.319238948894281e+18,us,3,,,,https://www.tiktok.com/@seyerybba/video/7319238890953411886,2024,1,1,21,5,16,2024-01-01,21:05:16
1704143078,"['gold', 'rednails', '2024election', 'nailsbyshondamookie']",7319238709214334250,_shondamookie,Last set of the year! #rednails#gold#2024election #nailsbyShondamookie ,11,2,6,7.319238790537661e+18,us,0,,,,https://www.tiktok.com/@_shondamookie/video/7319238709214334250,2024,1,1,21,4,38,2024-01-01,21:04:38
1704143072,"['foxnews', 'maga', 'democrat', 'gop', 'republican', 'trumpforprison', 'biden2020', 'trumptraitor', 'bidenharris2024']",7319238687601134894,juniorboricua1,#maga #bidenharris2024 #biden2020 #gop #republican #trumpforprison #trumptraitor #foxnews #democrat ,1,26,72,7.319238783306714e+18,us,0,,,,https://www.tiktok.com/@juniorboricua1/video/7319238687601134894,2024,1,1,21,4,32,2024-01-01,21:04:32
1704143067,"['snow', 'skiing', 'gopro', 'powder', 'snowsports', 'freeskiing', 'skitok', 'gopromax', 'treeskiing', 'skiingpowder', 'skiingtiktok']",7319238659625045291,spl4shd,"The end of the vid hurt, follow for more skiing #skiing #skitok #snowsports #skiingtiktok #snow #gopro #gopromax #freeskiing #powder #treeskiing #skiingpowder",97,3,51,7.319238738445323e+18,us,0,,,,https://www.tiktok.com/@spl4shd/video/7319238659625045291,2024,1,1,21,4,27,2024-01-01,21:04:27
1704143058,"['trump', 'fyp', 'biden', 'maga', 'democrat', 'republican', 'foryoupage', 'politicaltiktok', 'trump2024', 'fypシ']",7319238644198296863,thehandsomelibera,#fyp #foryoupage #politicaltiktok #trump #maga #trump2024 #republican #democrat #biden #fypシ ,75,37,37,7.319238691753332e+18,us,1,"I always get the hard questions. What caused the Civil War? A, slavery. B, definitely slavery. See, the answer is slavery or D, the government. I'm gonna go with D, the government.",,,https://www.tiktok.com/@thehandsomelibera/video/7319238644198296863,2024,1,1,21,4,18,2024-01-01,21:04:18
1704143054,"['repost', 'share', 'follow', 'america', 'usa', 'change', 'equality', 'michigan', 'politics', 'media', 'integrity', 'congress', 'rnc', 'dnc', 'doj', 'sandysprings']",7319238595057945899,charlestheright,Dear Politician #DNC #RNC #America #Change #Congress #Share #DOJ #Equality #follow #Integrity #Politics #USA #repost #sandysprings #michigan #media ,26,2,14,7.319238697814068e+18,us,0,,,,https://www.tiktok.com/@charlestheright/video/7319238595057945899,2024,1,1,21,4,14,2024-01-01,21:04:14
1704143050,"['newyear', 'win', 'nfl', 'gopackgo', 'gbvsmin', 'victorymonday']",7319238586774080810,packers,The first Monday of 2024 is #VictoryMonday! 🥳 #GBvsMIN #gopackgo #win #nfl #newyear ,2407,495,9810,6.975928425179892e+18,us,1,,,,https://www.tiktok.com/@packers/video/7319238586774080810,2024,1,1,21,4,10,2024-01-01,21:04:10
1704143044,"['fortniteclips', 'fypシ', '2024election']",7319238576334720302,mo_gomezrivera,"Last match of 2023, let’s see what the new year holds for me gaming wise. Happy New Year to all 🥳🥰 #fortniteclips #fypシ #2024election ",28,1,8,7.296908653112871e+18,us,0,,,,https://www.tiktok.com/@mo_gomezrivera/video/7319238576334720302,2024,1,1,21,4,4,2024-01-01,21:04:04
1704143045,"['ladygaga', 'littermonster']",7319238520478960926,haojiegagacollector,Gaga magazine cover collection#littermonster #ladygaga @ladygaga ,92,7,37,7.319243792425422e+18,us,0,,,,https://www.tiktok.com/@haojiegagacollector/video/7319238520478960926,2024,1,1,21,4,5,2024-01-01,21:04:05
1704143035,"['viral', 'kenny', 'amante', 'nenavaldez46', 'chismestiktoker', 'prietalinda77', 'chismestiktokers🔥🔥🔥🔥🔥', 'magana25']",7319238517371030814,olapendejos8,#chismestiktokers🔥🔥🔥🔥🔥 #chismestiktoker #viral #amante #nenavaldez46 #kenny #magana25 #prietalinda77 @Kimzury @🌻🩷〰️Katy Sol〰️🩷🌻 @odioso @Laura Cortez ,43,7,11,7.319238596530114e+18,us,5,,,,https://www.tiktok.com/@olapendejos8/video/7319238517371030814,2024,1,1,21,3,55,2024-01-01,21:03:55
1704143024,[],7319238485339311406,ieatboogers2012,Id like to thank my president donald trump and nobody else ,3,0,5,7.218904793019551e+18,us,0,,,,https://www.tiktok.com/@ieatboogers2012/video/7319238485339311406,2024,1,1,21,3,44,2024-01-01,21:03:44
1704143025,"['happy', 'joy', 'monster', 'change', 'peace', 'learning', 'feelings', 'politics', 'mentalhealth', 'knowthyself', 'forgivness', 'babtism', '2024election']",7319238466682998062,randycollins148,#mentalhealth #happy #peace #forgivness #feelings #babtism #change #politics #2024election #monster #learning #joy #knowthyself ,2,0,15,7.316642755743566e+18,us,0,,,,https://www.tiktok.com/@randycollins148/video/7319238466682998062,2024,1,1,21,3,45,2024-01-01,21:03:45
1704143018,[],7319238454322154795,trump2024victory,Voter’s sentiment on Trump vs Biden 🙏 follow for more,4,3,23,7.319238536165674e+18,us,0,,,,https://www.tiktok.com/@trump2024victory/video/7319238454322154795,2024,1,1,21,3,38,2024-01-01,21:03:38
1704143004,"['christmas', 'fyp', 'miniatures', '2024', 'goplaywithurchristmaspresents']",7319238358050540846,miniatures_4life,#miniatures #fyp #christmas #2024 #goplaywithurchristmaspresents ,113,0,84,7.182319477571259e+18,us,0,About you being built like a bus driver. What about you being built like the bus?,,,https://www.tiktok.com/@miniatures_4life/video/7319238358050540846,2024,1,1,21,3,24,2024-01-01,21:03:24
1704142985,"['gopro', 'tinesup', 'browningtrailcams', 'hero11', 'skregear', 'theyshedifindem']",7319238324676283690,_tinesup_,Check it out @tinesup.com 👍 #tinesup#skregear#browningtrailcams #gopro #hero11 #theyshedifindem ,113,1,112,7.319238399797464e+18,us,0,"Hey guys, tonight's the night. We're gonna be giving away some awesome prizes. We have a GoPro Hero 11, a Browning Trail camera, and 250 dollar gift card towards scree camel. So go check us out at times up dot com. We'll be drawing tonight at 9:00. So I'm just gonna win some goods, fellas.",,,https://www.tiktok.com/@_tinesup_/video/7319238324676283690,2024,1,1,21,3,5,2024-01-01,21:03:05
1704142971,"['trump', 'democracy', 'censorship', 'fbi', 'cia', 'whistleblower', 'corruption', 'joebiden', 'pgcb', 'ussenate', 'trump2024', 'capcut', 'trump2024🇺🇸', 'bidenwins', 'exeterpolice', 'betkscountyda']",7319238262101642542,jon.k1975,#corruption #censorship #CapCut #exeterpolice #FBI #CIA #ussenate #PGCB #trump #joebiden #democracy #trump2024🇺🇸 #joebiden #bidenwins #whistleblower #BetkscountyDA #trump2024 ,20,8,12,7.295973591416655e+18,us,0,,,,https://www.tiktok.com/@jon.k1975/video/7319238262101642542,2024,1,1,21,2,51,2024-01-01,21:02:51
1704142969,"['america', 'bikers', 'tiktok', 'biker', 'donaldtrump', 'american', 'trump', 'cnn', 'foxnews', 'voter', 'cnnnews', 'cbsnews', 'votingrights', 'bikersoftiktok', 'dannydlow', 'dannydlowresponds', 'dannydlow_', 'dannydlowbikertv']",7319238246309874987,dannydlow_bikertv,#bikers #bikersoftiktok #biker #dannydlowresponds #dannydlow #dannydlowbikertv #dannydlow_ #tiktok #america #american #trump #donaldtrump #voter #votingrights #cnn #cnnnews #foxnews #cbsnews ,58,10,58,7.319238318770703e+18,us,0,,,,https://www.tiktok.com/@dannydlow_bikertv/video/7319238246309874987,2024,1,1,21,2,49,2024-01-01,21:02:49
1704142963,"['mistake', 'loser', 'milkshake', 'people', 'treat', 'mean', 'michaelrappaport', 'jasonelectrik1']",7319238239821270314,jasonelectrik1,And we thought he was talking about Trump this whole time. #milkshake #mistake #michaelrappaport #loser #mean #people #treat #jasonelectrik1 ,0,4,17,6.954735317790247e+18,us,0,,,,https://www.tiktok.com/@jasonelectrik1/video/7319238239821270314,2024,1,1,21,2,43,2024-01-01,21:02:43
1704142961,"['edit', 'football', 'nfl', 'packers', 'fyp', 'gopackgo', 'capcut']",7319238212356951342,jloveszn8,Playoff bound🔥#packers #football #nfl #fyp #gopackgo #edit #capcut,145,4,53,7.319238288694742e+18,us,0,,,,https://www.tiktok.com/@jloveszn8/video/7319238212356951342,2024,1,1,21,2,41,2024-01-01,21:02:41
1704142971,['newyears'],7319238206023568671,mister.madonna,@madonna @Cher @ladygaga @Jeremiah van Wagenen @sharongault7 @NYC GAY LOVE @DREAMB0Y @Diplo @acting non appellate court @Michael-Sean Xavier Foster @Tommy Crockett @Zelina Duval @River Wilde @rafaelsky958 @biden 2020 @DONALDJTRUMP @Donald Trump @Rudy Giuliani a good day for #newyears ,0,0,6,7.319238328971939e+18,us,0,imagine all the dreams can you go get that you may say I'm a dreamer but I'm not the only one oh you're sexy you gotta be 85 by now oh my god will live nice coat Paul very Marilyn Monroe she popular popularized that type of that shade of coat why am I forgetting what it's called Bravo how old is Paul Anka you look good Paul hi Mayor Adams sticking up looking good oh my God Jesus Christ they do it in the room they keep going in the basement and going out what a nightmare this debacle was our first New Year's Eve together Nathan was caught kissing some other guy oh my god I was so furious we had our first fight Happy New Year thank god he's in there oh there we go oh god they love each other I'm getting out I'm moving on and from now on I dress my own,,,https://www.tiktok.com/@mister.madonna/video/7319238206023568671,2024,1,1,21,2,51,2024-01-01,21:02:51
1704142952,"['newyear', 'trump', 'foryou', 'shop', 'trumptrain', 'fjb', 'letsgobrandon', '47', 'spaceforce', 'tiktokshop', 'trump2024']",7319238172427455790,bamagirl4.0,#trump #trump2024 #trumptrain #tiktokshop #47 #shop #newyear #fjb #letsgobrandon #spaceforce #foryou ,0,3,34,6.756879114637935e+18,us,0,,,,https://www.tiktok.com/@bamagirl4.0/video/7319238172427455790,2024,1,1,21,2,32,2024-01-01,21:02:32
1704142971,['newyears'],7319238206023568671,mister.madonna,@madonna @Cher @ladygaga @Jeremiah van Wagenen @sharongault7 @NYC GAY LOVE @DREAMB0Y @Diplo @acting non appellate court @Michael-Sean Xavier Foster @Tommy Crockett @Zelina Duval @River Wilde @rafaelsky958 @biden 2020 @DONALDJTRUMP @Donald Trump @Rudy Giuliani a good day for #newyears ,0,0,6,7.319238328971939e+18,us,0,imagine all the dreams can you go get that you may say I'm a dreamer but I'm not the only one oh you're sexy you gotta be 85 by now oh my god will live nice coat Paul very Marilyn Monroe she popular popularized that type of that shade of coat why am I forgetting what it's called Bravo how old is Paul Anka you look good Paul hi Mayor Adams sticking up looking good oh my God Jesus Christ they do it in the room they keep going in the basement and going out what a nightmare this debacle was our first New Year's Eve together Nathan was caught kissing some other guy oh my god I was so furious we had our first fight Happy New Year thank god he's in there oh there we go oh god they love each other I'm getting out I'm moving on and from now on I dress my own,,,https://www.tiktok.com/@mister.madonna/video/7319238206023568671,2024,1,1,21,2,51,2024-01-01,21:02:51
1704142952,"['newyear', 'trump', 'foryou', 'shop', 'trumptrain', 'fjb', 'letsgobrandon', '47', 'spaceforce', 'tiktokshop', 'trump2024']",7319238172427455790,bamagirl4.0,#trump #trump2024 #trumptrain #tiktokshop #47 #shop #newyear #fjb #letsgobrandon #spaceforce #foryou ,0,3,34,6.756879114637935e+18,us,0,,,,https://www.tiktok.com/@bamagirl4.0/video/7319238172427455790,2024,1,1,21,2,32,2024-01-01,21:02:32
1704142928,"['viralvideo', 'fyp', 'biden', 'fjb', 'trump2024', 'threattodemocracy']",7319238061177457951,gingeractv8d,#fjb #biden #threattodemocracy #trump2024 #fyp #viralvideo ,43,35,108,6.763846862437878e+18,us,0,,,,https://www.tiktok.com/@gingeractv8d/video/7319238061177457951,2024,1,1,21,2,8,2024-01-01,21:02:08
1704142921,['voteblue2024💙'],7319238054852496682,pjpoppylove,#voteblue2024💙 ,836,716,1439,7.039422683184663e+18,us,0,,,,https://www.tiktok.com/@pjpoppylove/video/7319238054852496682,2024,1,1,21,2,1,2024-01-01,21:02:01
1704142925,"['donaldtrump', 'ñiquiti']",7319238043817282858,34mauda.tocoa,#Donaldtrump #ñiquiti ,849,3,154,7.319238165355662e+18,us,0,,,,https://www.tiktok.com/@34mauda.tocoa/video/7319238043817282858,2024,1,1,21,2,5,2024-01-01,21:02:05
1704142916,"['foruyou', 'dubai🇦🇪', 'usatiktok🇺🇸', 'fypシ', '2024election', 'capcut', 'feliz2024', 'ekspresikandengancapcut', 'ekspresikan2023']",7319238013836447022,waliullahking46,#ekspresikan2023 #EkspresikanDenganCapCut #feliz2024 #CapCut #feliz2024 #EkspresikanDenganCapCut #fypシ #usatiktok🇺🇸 #foruyou #2024election #fypシ #dubai🇦🇪 ,915,2,507,7.316885472545148e+18,us,2,,,,https://www.tiktok.com/@waliullahking46/video/7319238013836447022,2024,1,1,21,1,56,2024-01-01,21:01:56
